CÛdigo ”rg„o Superior	Nome ”rg„o Superior	CÛdigo ”rg„o Subordinado	Nome ”rg„o Subordinado	CÛdigo Unidade Gestora	Nome Unidade Gestora	Categoria EconÙmica	Origem	EspÈcie	Rubrica	AlÌnea	SubalÌnea	Valor Previsto	Valor LanÁado	Valor Realizado	Percentual Realizado	ExercÌcio
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIBUICOES SOCIAIS	CONTRIBUICOES SOCIAIS	CONTRIBUICOES S/ RECEITA CONCURSO PROGNOSTICO	CONTR.S/REC.CONC.PROG.DEST.PRAT.DESP-MOD.FUTE	8432677	0	33685038,51	399,45	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIBUICOES SOCIAIS	CONTRIBUICOES SOCIAIS	CONTRIBUICOES S/ RECEITA CONCURSO PROGNOSTICO	CONTRIBUICAO S/RECEITA LOTERIA ESPORTIVA	7259767	0	40723593,29	560,94	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIBUICOES SOCIAIS	CONTRIBUICOES SOCIAIS	CONTRIBUICOES S/ RECEITA CONCURSO PROGNOSTICO	OUTROS PREMIOS PRESCRITOS	1260621	0	6148034,81	487,69	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIBUICOES SOCIAIS	CONTRIBUICOES SOCIAIS	CONTRIBUICOES P/O FUNDO DE SAUDE - PMDF/BMDF	CONTRIBUICOES P/O FUNDO DE SAUDE - PMDF	2576677	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIBUICOES SOCIAIS	CONTRIBUICOES SOCIAIS	CONT.S/REC. SORTEIOS REALIZ. P/ ENT. FILANTR.	CONT.S/REC. SORTEIOS REALIZ. P/ ENT. FILANTR.	97594	0	66513,02	68,15	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIBUICOES SOCIAIS	CONTRIBUICOES SOCIAIS	CONTRIB.PARA CUSTEIO DAS PENSOES MILITARES	CONTRIB.PARA CUSTEIO DAS PENSOES MILITARES	505551800	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. REC. EMPR. PREST. SERV. TELECOMUNIC.	CON. S/REC.OPER.BRUTA DECOR.PRES.SERV.TELECOM	227761596	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	COTA-PARTE ADIC.FRETE P/ RENOV.MARIN.MERCANTE	COTA-PARTE ADIC.FRETE P/ RENOV.MARIN.MERCANTE	819721810	0	9770001,14	1,19	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIBUICAO PARA O PIN	CONTRIBUICAO PARA O PIN	30512776	0	12481,37	0,04	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIBUICOES SOCIAIS	CONTRIBUICOES SOCIAIS	CONTRIBUICOES P/O FUNDO DE SAUDE - PMDF/BMDF	CONTRIBUICOES P/O FUNDO DE SAUDE - BMDF	1546383	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIBUICOES SOCIAIS	CONTRIBUICOES SOCIAIS	COTA-PARTE DA CONTRIBUICAO SINDICAL	COTA-PARTE DA CONTRIBUICAO SINDICAL	223887308	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIBUICOES SOCIAIS	CONTRIBUICOES SOCIAIS	OUTRAS CONTRIBUICOES SOCIAIS	OUTRAS CONTRIBUICOES SOCIAIS	5286334	0	450645,88	8,52	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIBUICOES SOCIAIS	CONTRIBUICOES SOCIAIS	CONTRIBUICAO S/ARREC.FUNDOS INVEST.REGIONAIS	CONTRIBUICAO S/ARREC.FUNDOS INVEST.REGIONAIS	1125631	0	32435,66	2,88	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIBUICOES SOCIAIS	CONTRIBUICOES SOCIAIS	CONTRIBUICAO SOBRE JOGOS DE BINGO	CONTRIBUICAO SOBRE JOGOS DE BINGO	0	0	713,99		2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIBUICOES DESENV.APERF.ATIVID.FISCALIZ.	LOJAS FRANCAS ENTREP.ADUAN. DEP.ALFANDEGADOS	193633367	0	158576390,9	81,89	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB.P/DESENV.DA IND.CINEMATOGRAF.NACIONAL	RECEITA VEICULACAO DE OBRAS CINEMATOGRAFICAS	23617982	0	315,9	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTR.-EMPRESAS INSTALADAS DEMAIS REGIOES	CONTR-EMP.INSTALADAS DEMAIS REGIOES-PRINCIPAL	25672264	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIBUICOES DESENV.APERF.ATIVID.FISCALIZ.	SELO ESPECIAL DE CONTROLE	428909437	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB.P/DESENV.DA IND.CINEMATOGRAF.NACIONAL	REC.DIST.AUDIOVISUAIS POR PRESTADOR DE SERV.	275782916	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONT.REL.AT.IMP.COM.PETR.DER.GAS NAT.ALC.CARB	RECEITA DE PARCELAMENTOS - CIDE COMBUSTIVEL	50486	0	2316627,53	4588,65	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONT.REL.AT.IMP.COM.PETR.DER.GAS NAT.ALC.CARB	CONTR.REL.ATIV.COM.PETR.DER. GAS NAT.ALC.CARB	7274864	0	3001713988	41261,4	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONT.REL.AT.IMP.COM.PETR.DER.GAS NAT.ALC.CARB	CONTR.REL.ATIV.IMP.PETR.DER. GAS NAT.ALC.CARB	0	0	305620140,1		2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIBUIÁ„O P/ LIC.USO,AQUIS.OU TRANSF.TECN.	CONTRIBUIÁ„O P/ LIC.USO,AQUIS.OU TRANSF.TECN.	524396938	0	2776880831	529,53	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB.P/DESENV.DA IND.CINEMATOGRAF.NACIONAL	RECEITA REMESSA DE REND. EXPLORACAO DE OBRAS	3730738	0	9658329,37	258,88	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIBUICAO S/ APOSTAS EM COMPET. HIPICAS	CONTRIBUICAO S/ APOSTAS EM COMPET. HIPICAS	160614	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIBUIÁ„O S/REC.CONCESS.PERMISS.ENERG.ELET	CONTRIBUIÁ„O S/REC.CONCESS.PERMISS.ENERG.ELET	164403474	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. REC. EMPR. PREST. SERV. TELECOMUNIC.	CON. S/REC.OPER.BRUTA EMPR.PREST.SERV.TELECOM	127362286	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIBUICAO PARA FOMENTO DA RADIODIFUSAO PUB	CONTRIBUICAO PARA FOMENTO DA RADIODIFUSAO PUB	45618209	0	62221857,26	136,39	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIBUICAO PARA O PROTERRA	CONTRIBUICAO PARA O PROTERRA	20342203	0	8321,02	0,04	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIBUICAO-EMPRESAS INSTALADAS NA AMAZONIA	CONTR.-EMP.INSTALADAS NA AMAZONIA - PRINCIPAL	11670758	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTR.-EMPRESAS INSTALADAS DEMAIS REGIOES	CONTR-EMP.INSTALADAS DEMAIS REGIOES-EXCEDENTE	28873	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTR.-EMPRESAS INSTALADAS DEMAIS REGIOES	CONTR-EMP.INSTAL.DEMAIS REGIOES-PARCELAMENTO	15326625	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTR.-EMPRESAS INSTALADAS DEMAIS REGIOES	CONTR-EMP.INSTALADAS DEMAIS REGIOES-RESIDUAL	695585	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIBUICAO-EMPRESAS INSTALADAS NA AMAZONIA	CONTR.-EMP.INSTALADAS NA AMAZONIA - EXCEDENTE	90669	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIBUICAO-EMPRESAS INSTALADAS NA AMAZONIA	CONTR.-EMP.INSTALADAS NA AMAZONIA - RESIDUAL	1017227	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIB. DE INTERVEN«√O NO DOMINIO ECONOMICO	CONTRIBUICAO-EMPRESAS INSTALADAS NA AMAZONIA	CONTR-EMP.INSTALADAS NA AMAZONIA-PARCELAMENTO	2260315	0	0	0	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS DE VALORES MOBILIARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	1449718334	0	334710,18	0,02	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	OUTRAS RECEITAS PATRIMONIAIS	OUTRAS RECEITAS PATRIMONIAIS	OUTRAS RECEITAS PATRIMONIAIS	OUTRAS RECEITAS PATRIMONIAIS	0	0	740875924,1		2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	OUTRAS RECEITAS DE BENS IMOVEIS	OUTRAS RECEITAS DE BENS IMOVEIS	OUTRAS RECEITAS DE BENS IMOVEIS	0	0	66149,81		2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	COMPENSACOES FINANCEIRAS	REC PROD PETRO/GAS/OUTRO - CONTRATO CONCESSAO	PARTICIPACAO ESPECIAL PROD.PETRO.PLATAFORMA	PART.ESP.PROD.PETRO.PLATA.COM.ANTES 3/12/12	0	0	4158852197		2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	COMPENSACOES FINANCEIRAS	REC PROD PETRO/GAS/OUTRO - CONTRATO CONCESSAO	ROYAL.EXCED.PROD.PETRO.TERRA QQ SITUACAO	ROYAL.EXCED.PROD.PETRO.TERRA QQ SITUACAO	0	0	486174689,2		2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	COMPENSACOES FINANCEIRAS	REC PROD PETRO/GAS/OUTRO - CONTRATO CONCESSAO	PARTICIPACAO ESPECIAL PROD.PETRO.PLATAFORMA	PART.ESP.PROD.PETR.PLATA.COM ANTES DE 3/12/12	0	0	5842679766		2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS DE VALORES MOBILIARIOS	DIVIDENDOS, PARTICIP. JUROS S/CAPITAL PROPRIO	DIVIDENDOS, PARTICIP. JUROS S/CAPITAL PROPRIO	DIVIDENDOS	24924374370	0	6306203010	25,3	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS DE VALORES MOBILIARIOS	DIVIDENDOS, PARTICIP. JUROS S/CAPITAL PROPRIO	DIVIDENDOS, PARTICIP. JUROS S/CAPITAL PROPRIO	PARTICIPACOES	68371012	0	79822568,11	116,74	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS DE VALORES MOBILIARIOS	DIVIDENDOS, PARTICIP. JUROS S/CAPITAL PROPRIO	DIVIDENDOS, PARTICIP. JUROS S/CAPITAL PROPRIO	JUROS SOBRE CAPITAL PROPRIO	0	0	5653246365		2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	ALUGUEIS	ALUGUEIS	ALUGUEIS	6904574	0	12980741,16	188	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	COMPENSACOES FINANCEIRAS	REC PROD PETRO/GAS/OUTRO - CONTRATO CONCESSAO	ROYAL.EXCED.PROD.PETRO.PLATA.CONTR.CONCESSAO	ROY.EXCED.PROD.PETRO.PLATA.COM.ANTES 3/12/12	0	0	4049060838		2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	COMPENSACOES FINANCEIRAS	REC PROD PETRO/GAS/OUTRO - CONTRATO CONCESSAO	ROYAL.MIN.PROD.PETRO EM TERRA - CONTR CONCESS	ROYAL.MIN.PROD.PETRO EM TERRA - CONTR CONCESS	0	0	556978842,7		2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	COMPENSACOES FINANCEIRAS	REC PROD PETRO/GAS/OUTRO - CONTRATO CONCESSAO	ROYAL.EXCED.PROD.PETRO.PLATA.CONTR.CONCESSAO	ROY.EXCED.PROD.PETRO.PLATA.COM.ANTES 3/12/12	0	0	2091597662		2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	COMPENSACOES FINANCEIRAS	REC PROD PETRO/GAS/OUTRO - CONTRATO CONCESSAO	ROYAL.MIN.PROD.PETRO.PLATAF - CONTR CONCESSAO	ROYAL.MIN.PETRO.PLATA.COM.A PARTIR DE 3/12/12	0	0	66543327,97		2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	COMPENSACOES FINANCEIRAS	REC PROD PETRO/GAS/OUTRO - CONTRATO CONCESSAO	ROYAL.EXCED.PROD.PETRO.PLATA.CONTR.CONCESSAO	ROY.EXCED.PROD.PETRO.COM.A PARTIR DE 3/12/12	0	0	65663671,37		2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	COMPENSACOES FINANCEIRAS	REC PROD PETRO/GAS/OUTRO - CONTRATO CONCESSAO	ROYAL.MIN.PROD.PETRO.PLATAF - CONTR CONCESSAO	ROYAL.MIN.PROD.PETRO.PLATA.COM.ANTES 3/12/12	0	0	4135111488		2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	FOROS	FOROS	FOROS	365296055	0	129568040,9	35,46	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	LAUDEMIOS	LAUDEMIOS	LAUDEMIOS	1659593310	0	339780303,6	20,47	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	COMPENSACOES FINANCEIRAS	REC PROD PETRO/GAS/OUTRO - CONTRATO CONCESSAO	ROYAL.MIN.PROD.PETRO.PLATAF - CONTR CONCESSAO	ROYAL.MIN.PROD.PETRO.PLATA.COM.ANTES 3/12/12	0	0	2100782353		2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	TAXA DE OCUPACAO DE IMOVEIS	TAXA DE OCUPACAO DE OUTROS IMOVEIS	TAXA DE OCUPACAO DE OUTROS IMOVEIS	25211502	0	248935117,1	987,38	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	ARRENDAMENTOS	ARRENDAMENTOS	ARRENDAMENTOS	78288536	0	24694324	31,54	2015
25000	MINISTERIO DA FAZENDA	25101	MINISTERIO DA FAZENDA	170013	SUBSEC. DE PLANEJ., ORC. E ADMINISTRACAO-MF	RECEITAS CORRENTES	RECEITA PATRIMONIAL	OUTRAS RECEITAS PATRIMONIAIS	OUTRAS RECEITAS PATRIMONIAIS	OUTRAS RECEITAS PATRIMONIAIS	OUTRAS RECEITAS PATRIMONIAIS	57080782	0	0	0	2015
